gameDate,gameId,team,opposingTeam,home_or_away,playoffGame,goals_for,goals_against,xGoalsFor,xGoalsAgainst,shotsOnGoalFor,shotsOnGoalAgainst,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,total_shots_x,total_xGoals,total_rebounds,avg_shot_distance,total_shots_y,total_goals,shots_on_goal,xGoals,missed_shots,blocked_shots,shooterPlayerId,playerPositionThatDidEvent,total_shots_by_player,total_xGoals_by_player,shooterName
2024-11-09,2024020225,FLA,PHI,HOME,0,0.0,0.0,0.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-12,2024020246,FLA,NJD,HOME,0,0.0,1.0,1.219,2.213,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-12,2024020246,FLA,NJD,HOME,0,1.0,4.0,3.645,4.207,35.0,24.0,0.0,1.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
2024-11-12,2024020246,FLA,NJD,HOME,0,0.0,3.0,2.194,1.994,26.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-12,2024020246,FLA,NJD,HOME,0,0.0,0.0,0.015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-12,2024020246,FLA,NJD,HOME,0,1.0,0.0,0.217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-14,2024020260,FLA,NJD,HOME,0,0.0,1.0,0.769,1.336,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-14,2024020260,FLA,NJD,HOME,0,2.0,6.0,3.102,4.749,27.0,29.0,1.0,1.0,0.0,2.0,0.0,4.0,,,,,,,,,,,,,,,
2024-11-14,2024020260,FLA,NJD,HOME,0,2.0,2.0,1.451,1.497,21.0,21.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-14,2024020260,FLA,NJD,HOME,0,0.0,3.0,0.079,1.917,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,
2024-11-14,2024020260,FLA,NJD,HOME,0,0.0,0.0,0.803,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020277,FLA,WPG,HOME,0,1.0,0.0,0.679,0.01,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020277,FLA,WPG,HOME,0,5.0,0.0,3.25,1.017,31.0,27.0,0.0,3.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020277,FLA,WPG,HOME,0,3.0,0.0,1.747,0.98,22.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020277,FLA,WPG,HOME,0,1.0,0.0,0.338,0.027,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-16,2024020277,FLA,WPG,HOME,0,0.0,0.0,0.487,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020297,FLA,WPG,AWAY,0,1.0,2.0,0.804,2.225,2.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2024-11-19,2024020297,FLA,WPG,AWAY,0,3.0,6.0,3.187,4.511,23.0,27.0,1.0,0.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
2024-11-19,2024020297,FLA,WPG,AWAY,0,1.0,3.0,1.733,1.877,18.0,16.0,1.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020297,FLA,WPG,AWAY,0,0.0,1.0,0.0,0.409,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-19,2024020297,FLA,WPG,AWAY,0,1.0,0.0,0.65,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-21,2024020313,FLA,CHI,AWAY,0,0.0,1.0,0.943,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-21,2024020313,FLA,CHI,AWAY,0,1.0,3.0,2.739,2.122,33.0,20.0,1.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,
2024-11-21,2024020313,FLA,CHI,AWAY,0,1.0,1.0,1.748,1.299,24.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-21,2024020313,FLA,CHI,AWAY,0,0.0,1.0,0.0,0.312,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-21,2024020313,FLA,CHI,AWAY,0,0.0,0.0,0.048,0.01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-23,2024020321,FLA,COL,HOME,0,0.0,1.0,0.375,0.861,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-23,2024020321,FLA,COL,HOME,0,4.0,7.0,2.904,2.998,31.0,25.0,1.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,
2024-11-23,2024020321,FLA,COL,HOME,0,3.0,6.0,1.969,2.125,22.0,22.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
2024-11-23,2024020321,FLA,COL,HOME,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-23,2024020321,FLA,COL,HOME,0,1.0,0.0,0.561,0.011,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-25,2024020335,FLA,WSH,HOME,0,0.0,3.0,0.111,1.962,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,
2024-11-25,2024020335,FLA,WSH,HOME,0,1.0,4.0,2.481,4.406,21.0,31.0,1.0,0.0,0.0,1.0,0.0,3.0,,,,,,,,,,,,,,,
2024-11-25,2024020335,FLA,WSH,HOME,0,1.0,1.0,1.739,2.304,17.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-25,2024020335,FLA,WSH,HOME,0,0.0,0.0,0.026,0.048,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-25,2024020335,FLA,WSH,HOME,0,0.0,0.0,0.605,0.091,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-27,2024020352,FLA,TOR,HOME,0,1.0,0.0,0.427,0.366,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-27,2024020352,FLA,TOR,HOME,0,5.0,1.0,2.444,1.98,24.0,24.0,1.0,3.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-27,2024020352,FLA,TOR,HOME,0,1.0,0.0,0.968,0.904,15.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-27,2024020352,FLA,TOR,HOME,0,1.0,1.0,0.104,0.709,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-11-27,2024020352,FLA,TOR,HOME,0,2.0,0.0,0.945,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-29,2024020367,FLA,CAR,AWAY,0,1.0,0.0,0.729,0.812,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-29,2024020367,FLA,CAR,AWAY,0,6.0,3.0,3.011,2.901,30.0,31.0,2.0,1.0,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,
2024-11-29,2024020367,FLA,CAR,AWAY,0,3.0,2.0,1.431,1.599,22.0,21.0,2.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-29,2024020367,FLA,CAR,AWAY,0,1.0,1.0,0.486,0.491,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-11-29,2024020367,FLA,CAR,AWAY,0,1.0,0.0,0.365,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-30,2024020377,FLA,CAR,HOME,0,0.0,0.0,0.122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-30,2024020377,FLA,CAR,HOME,0,6.0,0.0,3.423,1.141,35.0,20.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-30,2024020377,FLA,CAR,HOME,0,3.0,0.0,2.367,0.973,29.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-30,2024020377,FLA,CAR,HOME,0,0.0,0.0,0.0,0.151,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-11-30,2024020377,FLA,CAR,HOME,0,3.0,0.0,0.934,0.017,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-03,2024020399,FLA,PIT,AWAY,0,0.0,1.0,0.222,0.136,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-03,2024020399,FLA,PIT,AWAY,0,4.0,5.0,4.518,1.763,41.0,16.0,1.0,1.0,2.0,4.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-03,2024020399,FLA,PIT,AWAY,0,3.0,4.0,3.32,1.393,38.0,13.0,1.0,1.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-03,2024020399,FLA,PIT,AWAY,0,0.0,0.0,0.0,0.233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-03,2024020399,FLA,PIT,AWAY,0,1.0,0.0,0.975,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-05,2024020414,FLA,PHI,AWAY,0,2.0,0.0,0.27,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-05,2024020414,FLA,PHI,AWAY,0,7.0,5.0,4.196,2.737,28.0,34.0,2.0,1.0,4.0,1.0,4.0,0.0,,,,,,,,,,,,,,,
2024-12-05,2024020414,FLA,PHI,AWAY,0,2.0,4.0,1.33,2.333,17.0,30.0,1.0,1.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,
2024-12-05,2024020414,FLA,PHI,AWAY,0,0.0,1.0,0.076,0.404,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-05,2024020414,FLA,PHI,AWAY,0,3.0,0.0,2.52,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-07,2024020429,FLA,SJS,HOME,0,0.0,1.0,0.0,1.279,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-07,2024020429,FLA,SJS,HOME,0,3.0,1.0,5.283,2.94,54.0,29.0,2.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-07,2024020429,FLA,SJS,HOME,0,2.0,0.0,3.042,1.322,35.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-07,2024020429,FLA,SJS,HOME,0,0.0,0.0,0.541,0.213,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-07,2024020429,FLA,SJS,HOME,0,1.0,0.0,1.7,0.126,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-10,2024020456,FLA,SEA,AWAY,0,0.0,0.0,0.139,0.431,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-10,2024020456,FLA,SEA,AWAY,0,1.0,1.0,3.009,1.507,33.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-10,2024020456,FLA,SEA,AWAY,0,1.0,1.0,2.68,0.902,27.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-10,2024020456,FLA,SEA,AWAY,0,0.0,0.0,0.112,0.174,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-10,2024020456,FLA,SEA,AWAY,0,0.0,0.0,0.078,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-12,2024020471,FLA,VAN,AWAY,0,0.0,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-12,2024020471,FLA,VAN,AWAY,0,0.0,4.0,1.842,1.498,27.0,19.0,0.0,0.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
2024-12-12,2024020471,FLA,VAN,AWAY,0,0.0,3.0,1.808,1.242,24.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2024-12-12,2024020471,FLA,VAN,AWAY,0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-12,2024020471,FLA,VAN,AWAY,0,0.0,0.0,0.024,0.007,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-14,2024020485,FLA,CGY,AWAY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-14,2024020485,FLA,CGY,AWAY,0,0.0,3.0,2.474,2.707,32.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-14,2024020485,FLA,CGY,AWAY,0,0.0,3.0,2.275,1.695,29.0,21.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-14,2024020485,FLA,CGY,AWAY,0,0.0,0.0,0.122,1.013,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-14,2024020485,FLA,CGY,AWAY,0,0.0,0.0,0.077,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-16,2024020495,FLA,EDM,AWAY,0,1.0,0.0,0.017,0.868,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-16,2024020495,FLA,EDM,AWAY,0,6.0,5.0,3.882,2.998,28.0,30.0,4.0,1.0,1.0,2.0,3.0,0.0,,,,,,,,,,,,,,,
2024-12-16,2024020495,FLA,EDM,AWAY,0,3.0,4.0,1.528,1.72,20.0,22.0,3.0,0.0,0.0,1.0,3.0,0.0,,,,,,,,,,,,,,,
2024-12-16,2024020495,FLA,EDM,AWAY,0,1.0,1.0,0.161,0.41,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-16,2024020495,FLA,EDM,AWAY,0,1.0,0.0,2.176,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-18,2024020509,FLA,MIN,AWAY,0,0.0,0.0,0.749,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-18,2024020509,FLA,MIN,AWAY,0,6.0,1.0,3.869,2.483,33.0,27.0,4.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-18,2024020509,FLA,MIN,AWAY,0,5.0,0.0,2.236,2.034,25.0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-18,2024020509,FLA,MIN,AWAY,0,0.0,1.0,0.0,0.429,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-18,2024020509,FLA,MIN,AWAY,0,1.0,0.0,0.884,0.02,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-20,2024020523,FLA,STL,HOME,0,1.0,0.0,0.11,0.497,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-20,2024020523,FLA,STL,HOME,0,2.0,1.0,1.614,1.425,27.0,27.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-20,2024020523,FLA,STL,HOME,0,1.0,1.0,1.222,0.856,24.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-20,2024020523,FLA,STL,HOME,0,0.0,0.0,0.0,0.072,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-20,2024020523,FLA,STL,HOME,0,0.0,0.0,0.282,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-22,2024020540,FLA,TBL,AWAY,0,1.0,0.0,0.96,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-22,2024020540,FLA,TBL,AWAY,0,4.0,2.0,3.409,1.807,26.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
2024-12-22,2024020540,FLA,TBL,AWAY,0,0.0,2.0,1.418,1.612,18.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
2024-12-22,2024020540,FLA,TBL,AWAY,0,2.0,0.0,0.388,0.194,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-22,2024020540,FLA,TBL,AWAY,0,1.0,0.0,0.644,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-23,2024020549,FLA,TBL,HOME,0,0.0,2.0,1.106,1.13,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
2024-12-23,2024020549,FLA,TBL,HOME,0,0.0,4.0,4.309,3.608,36.0,29.0,0.0,0.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
2024-12-23,2024020549,FLA,TBL,HOME,0,0.0,1.0,2.241,1.482,25.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-23,2024020549,FLA,TBL,HOME,0,0.0,1.0,0.072,0.996,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-23,2024020549,FLA,TBL,HOME,0,0.0,0.0,0.891,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-28,2024020566,FLA,MTL,HOME,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-28,2024020566,FLA,MTL,HOME,0,0.0,4.0,2.595,2.261,34.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,
2024-12-28,2024020566,FLA,MTL,HOME,0,0.0,3.0,2.228,2.158,34.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,
2024-12-28,2024020566,FLA,MTL,HOME,0,0.0,0.0,0.0,0.011,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-28,2024020566,FLA,MTL,HOME,0,0.0,1.0,0.366,0.092,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-12-30,2024020586,FLA,NYR,HOME,0,1.0,0.0,0.619,0.031,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-12-30,2024020586,FLA,NYR,HOME,0,5.0,3.0,3.637,3.462,26.0,35.0,0.0,3.0,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,,
2024-12-30,2024020586,FLA,NYR,HOME,0,4.0,2.0,1.859,2.509,19.0,22.0,0.0,3.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,
2024-12-30,2024020586,FLA,NYR,HOME,0,0.0,1.0,0.013,0.773,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-12-30,2024020586,FLA,NYR,HOME,0,0.0,0.0,1.147,0.149,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-02,2024020603,FLA,CAR,HOME,0,0.0,1.0,0.246,0.954,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-02,2024020603,FLA,CAR,HOME,0,1.0,3.0,3.071,2.955,26.0,40.0,0.0,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-02,2024020603,FLA,CAR,HOME,0,1.0,2.0,2.274,1.943,20.0,36.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-02,2024020603,FLA,CAR,HOME,0,0.0,0.0,0.021,0.058,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-02,2024020603,FLA,CAR,HOME,0,0.0,0.0,0.53,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,FLA,PIT,HOME,0,0.0,1.0,0.423,0.922,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,FLA,PIT,HOME,0,2.0,2.0,3.798,3.964,33.0,31.0,1.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,FLA,PIT,HOME,0,1.0,0.0,2.615,1.578,23.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,FLA,PIT,HOME,0,0.0,1.0,0.184,1.448,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-03,2024020615,FLA,PIT,HOME,0,1.0,0.0,0.575,0.016,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-06,2024020639,FLA,COL,AWAY,0,0.0,1.0,1.992,0.289,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-06,2024020639,FLA,COL,AWAY,0,1.0,3.0,4.18,3.807,27.0,34.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-06,2024020639,FLA,COL,AWAY,0,1.0,2.0,2.094,2.026,15.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-06,2024020639,FLA,COL,AWAY,0,0.0,0.0,0.0,1.474,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-06,2024020639,FLA,COL,AWAY,0,0.0,0.0,0.094,0.018,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-08,2024020652,FLA,UTA,AWAY,0,2.0,0.0,1.302,0.117,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-08,2024020652,FLA,UTA,AWAY,0,4.0,1.0,4.448,2.614,33.0,27.0,1.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2025-01-08,2024020652,FLA,UTA,AWAY,0,1.0,0.0,2.352,1.899,29.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-08,2024020652,FLA,UTA,AWAY,0,0.0,1.0,0.098,0.598,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2025-01-08,2024020652,FLA,UTA,AWAY,0,1.0,0.0,0.696,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2025-01-11,2024020669,FLA,BOS,HOME,0,1.0,1.0,1.559,0.805,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-11,2024020669,FLA,BOS,HOME,0,3.0,4.0,6.025,3.919,43.0,18.0,0.0,0.0,3.0,0.0,2.0,2.0,,,,,,,,,,,,,,,
2025-01-11,2024020669,FLA,BOS,HOME,0,1.0,2.0,3.162,1.121,23.0,15.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
2025-01-11,2024020669,FLA,BOS,HOME,0,0.0,1.0,0.075,1.993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-01-11,2024020669,FLA,BOS,HOME,0,1.0,0.0,1.228,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-10,2024020012,BUF,LAK,HOME,0,0.0,1.0,0.395,0.852,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-10,2024020012,BUF,LAK,HOME,0,1.0,3.0,4.239,2.693,33.0,23.0,0.0,0.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,
2024-10-10,2024020012,BUF,LAK,HOME,0,0.0,1.0,1.721,1.205,15.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
2024-10-10,2024020012,BUF,LAK,HOME,0,1.0,1.0,0.828,0.573,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-10,2024020012,BUF,LAK,HOME,0,0.0,0.0,1.294,0.062,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-12,2024020025,BUF,FLA,HOME,0,1.0,0.0,0.965,0.054,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-12,2024020025,BUF,FLA,HOME,0,5.0,2.0,4.199,1.986,27.0,25.0,3.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-12,2024020025,BUF,FLA,HOME,0,4.0,1.0,2.948,0.923,24.0,17.0,3.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-12,2024020025,BUF,FLA,HOME,0,0.0,1.0,0.022,0.919,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-10-12,2024020025,BUF,FLA,HOME,0,0.0,0.0,0.265,0.09,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2024-10-16,2024020057,BUF,PIT,AWAY,0,0.0,3.0,0.0,0.847,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2024-10-16,2024020057,BUF,PIT,AWAY,0,5.0,6.0,2.81,5.506,33.0,43.0,2.0,3.0,0.0,1.0,2.0,3.0,,,,,,,,,,,,,,,
